gesture,filename,hand,lm0_x,lm0_y,lm0_z,lm1_x,lm1_y,lm1_z,lm2_x,lm2_y,lm2_z,lm3_x,lm3_y,lm3_z,lm4_x,lm4_y,lm4_z,lm5_x,lm5_y,lm5_z,lm6_x,lm6_y,lm6_z,lm7_x,lm7_y,lm7_z,lm8_x,lm8_y,lm8_z,lm9_x,lm9_y,lm9_z,lm10_x,lm10_y,lm10_z,lm11_x,lm11_y,lm11_z,lm12_x,lm12_y,lm12_z,lm13_x,lm13_y,lm13_z,lm14_x,lm14_y,lm14_z,lm15_x,lm15_y,lm15_z,lm16_x,lm16_y,lm16_z,lm17_x,lm17_y,lm17_z,lm18_x,lm18_y,lm18_z,lm19_x,lm19_y,lm19_z,lm20_x,lm20_y,lm20_z
E,E_sample_69.jpg,Right,0.51117396,0.88467538,0.00000012,0.65769422,0.77892065,-0.04383364,0.74746346,0.62128735,-0.05505662,0.70905834,0.47572479,-0.06770758,0.56102866,0.47813579,-0.07634250,0.61258817,0.46987271,0.01414918,0.58972907,0.32658768,-0.01692177,0.62648326,0.38025537,-0.05981301,0.64147145,0.45711058,-0.08909909,0.53010070,0.46628934,0.01318562,0.49216235,0.30365315,-0.01316155,0.54005885,0.37307239,-0.04878347,0.55014497,0.46457291,-0.07163885,0.45199409,0.47934210,0.00376097,0.41083321,0.32303575,-0.01893637,0.47038630,0.38010156,-0.04353296,0.48593467,0.47665653,-0.05656020,0.36742893,0.50947225,-0.01190808,0.34302261,0.37752363,-0.03151102,0.39081264,0.40436023,-0.04390122,0.41296017,0.48113751,-0.05120325
E,E_sample_7.jpg,Right,0.53920877,0.82870102,-0.00000014,0.70090395,0.69686413,-0.05607881,0.77871668,0.50421679,-0.07239494,0.70987189,0.34836873,-0.08777136,0.55405641,0.36136916,-0.09292603,0.63658530,0.32099447,-0.01392861,0.61173224,0.13686861,-0.07083893,0.63650131,0.24737212,-0.11893632,0.64683849,0.34620780,-0.14655887,0.51753509,0.32611695,-0.01542501,0.46484393,0.14194183,-0.06454976,0.51525134,0.27728531,-0.09557692,0.53782159,0.37348521,-0.11023987,0.40887055,0.36492741,-0.02734255,0.34971985,0.19602703,-0.05945922,0.41533998,0.29086378,-0.06971499,0.44829178,0.39090368,-0.07083329,0.30997804,0.43437469,-0.04692879,0.26101544,0.29524213,-0.05889090,0.32178205,0.32234827,-0.05975171,0.36525106,0.39011979,-0.05904569
E,E_sample_70.jpg,Right,0.47624904,0.79780900,-0.00000029,0.59677339,0.69795525,-0.04475541,0.65978318,0.55239809,-0.05504717,0.59917939,0.41258627,-0.06853293,0.52049428,0.34156838,-0.07696731,0.58783156,0.39771199,0.02126232,0.55376488,0.25424331,-0.02611747,0.54054976,0.28076315,-0.07164369,0.54307437,0.35161912,-0.09701312,0.49043924,0.39831150,0.01982694,0.44101363,0.24600473,-0.03066548,0.44154412,0.29913598,-0.07498622,0.46374425,0.37920725,-0.09671482,0.41302866,0.42429236,0.00711884,0.36075336,0.28702152,-0.04349947,0.37803072,0.33152887,-0.07397327,0.40658456,0.41095564,-0.08282220,0.34347504,0.47207618,-0.01061754,0.31258193,0.36187297,-0.04467050,0.32877269,0.37530521,-0.05961966,0.36070815,0.42635641,-0.06381120
E,E_sample_71.jpg,Right,0.47156483,0.79187673,-0.00000024,0.61511546,0.74403930,-0.10014988,0.70717102,0.64779574,-0.15210016,0.61952764,0.53526855,-0.19768238,0.47829330,0.48898357,-0.22971290,0.67168659,0.37328100,-0.05094502,0.69441408,0.20698005,-0.14429522,0.68513882,0.28231072,-0.19377768,0.65777433,0.39069170,-0.20704781,0.53545773,0.34126928,-0.03469835,0.54537302,0.16058132,-0.11854140,0.53304815,0.32482499,-0.13585518,0.53982151,0.41858315,-0.12175717,0.42076087,0.34571090,-0.03690878,0.41649944,0.17962563,-0.10704388,0.42195490,0.30774832,-0.09145331,0.43411684,0.40267766,-0.05782971,0.30992502,0.39974567,-0.04869588,0.29653531,0.25976059,-0.07711564,0.32604685,0.31527546,-0.05265118,0.35607216,0.39823285,-0.02182369
E,E_sample_72.jpg,Right,0.53808302,0.82804108,0.00000002,0.68300921,0.71868944,-0.03507730,0.74866277,0.56993300,-0.05686702,0.65228152,0.46831262,-0.08145774,0.50567585,0.50593537,-0.10016181,0.64727408,0.42224187,-0.01842691,0.63588452,0.28326178,-0.06600641,0.66372854,0.39339024,-0.10653622,0.66739357,0.45972028,-0.13280728,0.55825788,0.43120769,-0.03137787,0.53984928,0.27551460,-0.06478926,0.59124589,0.39187178,-0.08046623,0.60017598,0.45891103,-0.09190589,0.47522551,0.45439380,-0.05276758,0.45510232,0.30928487,-0.07800716,0.51233375,0.40293846,-0.07455787,0.52385652,0.47363415,-0.06912404,0.39073294,0.48844928,-0.07988316,0.38424486,0.36715120,-0.08760399,0.43739143,0.41404673,-0.07577288,0.45400620,0.46888155,-0.06886932
E,E_sample_73.jpg,Right,0.48364028,0.79202080,0.00000000,0.62077731,0.72642195,-0.07404682,0.70389628,0.59022707,-0.11450247,0.57457662,0.52371210,-0.15138654,0.41282493,0.54759431,-0.17792782,0.65766478,0.36387789,-0.04491811,0.67109561,0.24434057,-0.13261232,0.62668920,0.36871552,-0.18314128,0.60910505,0.47487319,-0.20341644,0.52944183,0.34604716,-0.05096470,0.54532027,0.20197588,-0.14316745,0.51477540,0.36096564,-0.17000309,0.50495851,0.47334805,-0.16114900,0.42037317,0.35913208,-0.07234687,0.41018683,0.21060805,-0.16143455,0.41344464,0.36502087,-0.16138795,0.42967853,0.46562874,-0.13212875,0.32359928,0.41074711,-0.09964682,0.31108382,0.31342441,-0.15188137,0.34164944,0.41857746,-0.13862592,0.37037569,0.50205851,-0.11183566
E,E_sample_74.jpg,Right,0.49384230,0.79345787,-0.00000020,0.62076539,0.71170151,-0.04991053,0.69140702,0.56450510,-0.06051529,0.63968164,0.44395059,-0.07393997,0.53011489,0.40690193,-0.08495171,0.61002147,0.38703316,0.00357934,0.60576481,0.23375942,-0.04662948,0.60871607,0.26618665,-0.09939372,0.60505170,0.35082537,-0.12971048,0.51462936,0.38650635,0.00285637,0.49217528,0.20998472,-0.04104547,0.50022411,0.25200427,-0.09202803,0.51448905,0.33948252,-0.12252016,0.43253154,0.41281992,-0.00836746,0.39925367,0.26086247,-0.04709947,0.41963369,0.27438128,-0.09284686,0.43648705,0.35937577,-0.11673763,0.35431829,0.46047211,-0.02530900,0.32051438,0.33077818,-0.05481390,0.33783957,0.30730206,-0.08473899,0.36395946,0.35281473,-0.10346676
E,E_sample_75.jpg,Right,0.46604773,0.66506541,-0.00000001,0.58506477,0.63156700,-0.04628976,0.68694496,0.56790453,-0.06974585,0.67086554,0.48883662,-0.08904528,0.57114589,0.46482050,-0.09950178,0.64470261,0.42087558,-0.03181929,0.65337121,0.39300710,-0.06822707,0.62440431,0.47198772,-0.08413249,0.60041970,0.50015408,-0.09300692,0.56590879,0.40216652,-0.03398697,0.56710446,0.37279475,-0.07214075,0.55412591,0.47301579,-0.08197675,0.55329794,0.48757470,-0.08409292,0.49147588,0.40843415,-0.04269915,0.48974797,0.38432682,-0.08263531,0.49151441,0.47593677,-0.07575906,0.49895334,0.48075914,-0.06553151,0.41960377,0.42752567,-0.05552250,0.42517447,0.42158252,-0.07231019,0.43124288,0.47295746,-0.05824819,0.42996806,0.46788511,-0.04681567
E,E_sample_76.jpg,Right,0.59950137,0.81384754,-0.00000062,0.70623815,0.69959331,-0.07208066,0.74737704,0.54740083,-0.10623276,0.61752588,0.47861522,-0.13892613,0.46984673,0.50424331,-0.16089004,0.61889541,0.35506594,-0.03943474,0.57151949,0.19035938,-0.12363728,0.57890761,0.31515640,-0.18502949,0.59751529,0.40688005,-0.21764901,0.49685284,0.37561601,-0.03899914,0.44376168,0.19847378,-0.11434441,0.47560364,0.34474590,-0.15216038,0.51150823,0.42414248,-0.16507982,0.39219794,0.41998035,-0.05219536,0.31556857,0.24371797,-0.10876928,0.36797923,0.35737649,-0.11328416,0.42439857,0.45512313,-0.10386553,0.30608433,0.50305331,-0.07310478,0.24780548,0.37793106,-0.10301703,0.30195653,0.41791242,-0.09926344,0.36630306,0.48712006,-0.09052442
E,E_sample_77.jpg,Right,0.49148089,0.71526808,-0.00000016,0.57998431,0.63725746,-0.02758274,0.61078084,0.51646793,-0.03926576,0.52283591,0.44919643,-0.05082553,0.42379135,0.47699383,-0.05631428,0.55292714,0.42802170,-0.01132724,0.52951634,0.32504809,-0.04322518,0.53691465,0.40682107,-0.06710050,0.54730630,0.46007177,-0.08275794,0.48481897,0.43597806,-0.01755054,0.45881182,0.32462752,-0.04304058,0.47705403,0.41633332,-0.05072567,0.48610437,0.46724758,-0.05243974,0.42429823,0.45888311,-0.02996361,0.39565954,0.35995179,-0.05333545,0.42696425,0.43512037,-0.04764579,0.44083065,0.48608315,-0.03783729,0.36830747,0.49555609,-0.04590905,0.35256106,0.41516095,-0.05646227,0.38592917,0.45799148,-0.04607179,0.40335467,0.49899465,-0.03668145
E,E_sample_78.jpg,Right,0.46186307,0.59190464,-0.00000047,0.53604251,0.50935853,-0.00816833,0.55765182,0.42591527,-0.00919145,0.51062113,0.37059039,-0.01636480,0.45534524,0.36919168,-0.02243026,0.48810536,0.37953272,0.01665537,0.44731104,0.31872001,-0.01854190,0.45054385,0.37625691,-0.04299149,0.46684286,0.42890644,-0.05264118,0.43222868,0.39937705,0.00783365,0.39737988,0.34477443,-0.02873158,0.41404921,0.40781751,-0.04250003,0.43562102,0.45622033,-0.04289357,0.38697383,0.42326546,-0.00670351,0.34992459,0.36554453,-0.04129136,0.37450916,0.42297584,-0.04003627,0.39969167,0.46835637,-0.02822137,0.34583497,0.45520994,-0.02265786,0.31684774,0.40026766,-0.04093697,0.34231997,0.43605679,-0.03360301,0.37039134,0.47183940,-0.02198237
E,E_sample_8.jpg,Right,0.47131488,0.82527006,-0.00000047,0.56349075,0.69902205,-0.02350779,0.58702129,0.59166366,-0.02284836,0.48884606,0.51414567,-0.02145606,0.38753450,0.53028840,-0.01031985,0.51402861,0.48448631,0.01971537,0.49702671,0.37090993,-0.01852908,0.49949920,0.46094662,-0.05214790,0.51053274,0.52533126,-0.07014313,0.42409217,0.49438754,0.01572720,0.40504566,0.39064738,-0.00136681,0.42171043,0.49971786,-0.01268519,0.43803746,0.54669559,-0.01994993,0.34808540,0.51892769,0.00243513,0.32253271,0.41784430,-0.00868613,0.35174304,0.50899452,-0.00093591,0.37300381,0.56114203,0.00582094,0.28046590,0.57346952,-0.01510388,0.25053495,0.48528242,-0.00381040,0.29309058,0.52737385,0.01973045,0.32489097,0.57325804,0.03486649
E,E_sample_81.jpg,Right,0.48339415,0.75813514,-0.00000052,0.61445570,0.65325654,-0.07528722,0.66432649,0.50372028,-0.10666784,0.59522533,0.35700983,-0.13675010,0.48194727,0.29285395,-0.15384676,0.68391907,0.33632845,0.00536412,0.70110488,0.18840241,-0.05455014,0.66407353,0.29131377,-0.11097204,0.65742064,0.36561462,-0.14550851,0.56958085,0.31339887,0.01011680,0.57843673,0.13778518,-0.04464986,0.55484760,0.25761122,-0.09204628,0.55881631,0.32489559,-0.11846548,0.45595661,0.32043532,-0.00055914,0.45789123,0.15714708,-0.04984068,0.47005433,0.25064135,-0.07639934,0.47055823,0.34069073,-0.08471062,0.35178357,0.36026233,-0.01913622,0.35086712,0.22454292,-0.03832523,0.38224626,0.26185143,-0.04237194,0.40030769,0.33623645,-0.04380963
E,E_sample_82.jpg,Right,0.54643023,0.80829710,0.00000010,0.67320698,0.71589732,-0.04686528,0.72142684,0.58114678,-0.06715731,0.64304245,0.42374003,-0.08797286,0.51175714,0.37632364,-0.09658499,0.67954993,0.33514509,-0.00523079,0.69789600,0.14485888,-0.06855004,0.70131379,0.17723602,-0.10113488,0.69074303,0.28177911,-0.10619477,0.55952013,0.30653068,-0.00127114,0.54289818,0.09595145,-0.05637505,0.55345130,0.18671450,-0.05249529,0.57519519,0.27387920,-0.02345618,0.45031977,0.32723293,-0.00871768,0.41602680,0.14925489,-0.05753385,0.44210798,0.20914221,-0.01996392,0.46822298,0.29428628,0.03396736,0.35148829,0.40871027,-0.02167754,0.32664180,0.25853851,-0.03822497,0.36801925,0.28394201,0.00002348,0.40870878,0.36829793,0.04701822
E,E_sample_83.jpg,Right,0.61668205,0.78286803,0.00000004,0.69217563,0.66775548,-0.02688920,0.71832275,0.57397199,-0.05698220,0.63750559,0.53359103,-0.09378716,0.54220426,0.57416368,-0.13050699,0.61949700,0.46390396,-0.03512829,0.61602747,0.37343472,-0.08960877,0.65560240,0.42431855,-0.13247804,0.67392170,0.47946906,-0.15648177,0.54092944,0.48594213,-0.05514703,0.50498509,0.37658072,-0.10815147,0.56706578,0.43216032,-0.14092697,0.59711277,0.49728164,-0.15799809,0.47650084,0.52396631,-0.08010659,0.42389709,0.42085806,-0.11935311,0.49473953,0.46246284,-0.13543268,0.53756481,0.51982909,-0.13986160,0.42015129,0.57662284,-0.10885818,0.37726989,0.49287060,-0.12479635,0.43364567,0.49859446,-0.12530974,0.48344618,0.53098989,-0.12482724
E,E_sample_86.jpg,Right,0.46091011,0.91780311,-0.00000001,0.59609574,0.79638851,-0.03657867,0.64553857,0.65894413,-0.03910067,0.58066565,0.56427097,-0.04887761,0.46654135,0.55380034,-0.05869921,0.61610961,0.53459734,0.05419778,0.63278651,0.39951295,0.01977416,0.62643003,0.41209948,-0.02889825,0.61876458,0.46847817,-0.06133187,0.51976401,0.52554804,0.04824395,0.52060974,0.36638424,0.00808971,0.51824057,0.40672982,-0.05579111,0.52374429,0.48280552,-0.09750261,0.42483705,0.54108256,0.03110093,0.41411820,0.38882780,-0.01118770,0.43482512,0.42491254,-0.07361604,0.44766289,0.51673985,-0.10892013,0.32878274,0.58323240,0.01012610,0.32881543,0.46649915,-0.01916894,0.35638791,0.47003996,-0.05312984,0.38227633,0.53058356,-0.07772915
E,E_sample_87.jpg,Right,0.50677329,0.75792801,-0.00000017,0.62316716,0.66456330,-0.02508754,0.68222541,0.51649010,-0.04112998,0.65461761,0.41694859,-0.06046987,0.54591143,0.43824923,-0.07764926,0.60784686,0.37275952,-0.03188355,0.60154605,0.26071930,-0.06671155,0.63401848,0.33984742,-0.09992124,0.63524240,0.40887088,-0.12267285,0.53225547,0.37961650,-0.04590401,0.50444794,0.24595454,-0.07639291,0.56100011,0.33172688,-0.09813597,0.56877023,0.40782195,-0.11445222,0.45657003,0.40536371,-0.06340217,0.42063975,0.27431983,-0.08547449,0.48733905,0.34495181,-0.09903943,0.50450987,0.42351505,-0.10827276,0.38214004,0.44634652,-0.08470894,0.35826048,0.33436453,-0.09929119,0.41212499,0.35814679,-0.10714700,0.43934005,0.41019744,-0.11532468
E,E_sample_88.jpg,Right,0.45536637,0.78707039,0.00000033,0.60295570,0.71050972,-0.03019190,0.69442004,0.51239640,-0.02880435,0.68239009,0.35098928,-0.03431256,0.55855972,0.32177287,-0.03296458,0.61385834,0.33287981,0.01630267,0.62252474,0.14918821,-0.03178862,0.66775119,0.19134067,-0.07597116,0.66727519,0.28897616,-0.09713156,0.52551508,0.31231984,0.00522277,0.51122653,0.09613204,-0.03662116,0.57086635,0.15548022,-0.07045651,0.57157314,0.26780662,-0.08196713,0.43654913,0.32490385,-0.01529903,0.41461509,0.12459902,-0.04430550,0.48667061,0.18078923,-0.05656375,0.50298661,0.28487381,-0.05273910,0.35152012,0.36195719,-0.04230862,0.34531319,0.21087699,-0.06757978,0.41596645,0.22965281,-0.08161479,0.45230624,0.30605659,-0.08298691
E,E_sample_91.jpg,Right,0.54521120,0.65682054,0.00000013,0.60079634,0.57954919,-0.03553046,0.60390943,0.48863333,-0.05020935,0.51083428,0.46256277,-0.06582548,0.42902622,0.49837548,-0.07844950,0.55019438,0.40556136,-0.00500897,0.51959169,0.32171813,-0.04349483,0.51071042,0.36090019,-0.07185394,0.52153212,0.41948849,-0.08450469,0.48164269,0.42018390,-0.00554802,0.44245887,0.32411388,-0.04238066,0.44099295,0.36955947,-0.06423905,0.46152198,0.42704415,-0.06965357,0.43008766,0.44952947,-0.01407820,0.38382682,0.35891119,-0.04949867,0.39148772,0.39572096,-0.06166669,0.41691869,0.45021316,-0.05784704,0.39030242,0.49310982,-0.02632490,0.35120618,0.42861032,-0.04615312,0.36048824,0.43523777,-0.04856151,0.38500047,0.46738631,-0.04390647
E,E_sample_92.jpg,Right,0.48724210,0.78740764,-0.00000029,0.58037525,0.71037561,-0.04052491,0.62520760,0.61398494,-0.06576003,0.55035168,0.55340189,-0.09254924,0.45988870,0.54516262,-0.11503083,0.54291248,0.46789557,-0.02127604,0.50748682,0.36239281,-0.07786194,0.51293784,0.42946136,-0.11830527,0.52416104,0.49709785,-0.13836244,0.46441332,0.48011681,-0.02607818,0.42572623,0.38361374,-0.08339329,0.44869941,0.47353420,-0.11069755,0.46897504,0.53642023,-0.11954722,0.40167725,0.50413162,-0.03960335,0.35641858,0.41598532,-0.08771048,0.39174455,0.49293366,-0.09347944,0.41896200,0.55227304,-0.08619489,0.34593916,0.54066336,-0.05746649,0.30884182,0.46056917,-0.08060940,0.34151071,0.50596094,-0.07558243,0.37373739,0.55081224,-0.06648894
E,E_sample_94.jpg,Right,0.50742459,0.75518525,-0.00000024,0.61499345,0.65269506,-0.03664171,0.67158896,0.54429960,-0.05937256,0.58210689,0.44089568,-0.08120071,0.47692564,0.41078594,-0.09947823,0.62747961,0.40473440,-0.04622471,0.60901701,0.28514200,-0.09443737,0.61964148,0.37252373,-0.13454573,0.62170178,0.44193900,-0.16037235,0.53409439,0.40417627,-0.05645980,0.51363182,0.26659572,-0.08580276,0.53729749,0.36680251,-0.10549330,0.54861885,0.42799705,-0.12431676,0.45301163,0.42512593,-0.07255367,0.43021163,0.30108601,-0.09452745,0.46066082,0.38525811,-0.09668551,0.47236851,0.44677278,-0.10151900,0.37386614,0.46684057,-0.09336635,0.35451707,0.36855623,-0.10023003,0.39796737,0.40927869,-0.09153273,0.41909075,0.46109846,-0.08968415
E,E_sample_99.jpg,Right,0.49647349,0.88422096,-0.00000024,0.61248261,0.83217192,-0.06108518,0.68898904,0.72136956,-0.08709843,0.62127459,0.63653290,-0.11255313,0.52628690,0.59966975,-0.13317075,0.63109040,0.57494688,-0.02505934,0.64184475,0.43673307,-0.08407474,0.60933340,0.47421542,-0.12716694,0.58766937,0.55070359,-0.14625409,0.53988647,0.56644100,-0.02011597,0.53815323,0.41543746,-0.08279140,0.52040893,0.48389655,-0.12013878,0.52166784,0.56900954,-0.12906834,0.46148154,0.57603645,-0.02535608,0.44675750,0.42543855,-0.08226714,0.45274794,0.49250540,-0.09902195,0.46663666,0.58020705,-0.09330098,0.38537592,0.60440671,-0.03589006,0.38066816,0.49913454,-0.07791063,0.39917141,0.53548604,-0.08379947,0.41758603,0.60230005,-0.07601464
F,F_sample_10.jpg,Right,0.53301090,0.95557606,0.00000019,0.68617189,0.84363151,-0.04433866,0.79785758,0.68700266,-0.04943768,0.79143590,0.53794599,-0.05635117,0.68504179,0.50347304,-0.06087387,0.63758522,0.54424775,0.03658124,0.64401275,0.42210457,-0.00238704,0.64549035,0.43753013,-0.05125643,0.64046139,0.46961203,-0.08052741,0.53424782,0.54125726,0.03231059,0.51678526,0.39086592,0.01864341,0.49434987,0.30691242,-0.02349173,0.47013775,0.23334783,-0.05847483,0.44840053,0.56768197,0.01494169,0.43108332,0.42824569,-0.00086687,0.41939801,0.34302664,-0.03093058,0.40850750,0.27032053,-0.05424683,0.36323151,0.62116897,-0.00946165,0.34959975,0.50236297,-0.01440491,0.34595835,0.42878467,-0.01635411,0.34442008,0.35714686,-0.02095918
F,F_sample_100.jpg,Right,0.49805218,0.95821649,0.00000036,0.64080220,0.88519108,-0.05460414,0.75410485,0.77102965,-0.09292959,0.81462634,0.67184013,-0.13800684,0.75383240,0.60516739,-0.17589751,0.62458366,0.53162116,-0.03454439,0.64526033,0.37701568,-0.14032301,0.66943794,0.46610045,-0.22032972,0.67981559,0.55898869,-0.25609067,0.53093243,0.52147692,-0.05249983,0.52625573,0.31601465,-0.11395119,0.52214873,0.19333333,-0.16653512,0.51283491,0.07188472,-0.20087829,0.44669312,0.55124545,-0.08527842,0.42818889,0.36358887,-0.13436687,0.42387992,0.24196264,-0.15771963,0.42363292,0.13643372,-0.16847005,0.36951634,0.61207795,-0.12675482,0.34834388,0.46977580,-0.14980759,0.34218219,0.37003535,-0.14860883,0.34127504,0.28120884,-0.14429104
F,F_sample_101.jpg,Right,0.47170740,0.91838944,0.00000014,0.59571320,0.83769143,-0.03573541,0.71696150,0.69218767,-0.04483495,0.74504530,0.56026083,-0.05872079,0.66578597,0.50995833,-0.07001144,0.59757721,0.52265102,0.00568730,0.61126250,0.37877536,-0.05339976,0.62549579,0.41766629,-0.10484376,0.62990487,0.47976360,-0.13140099,0.52416575,0.51468658,-0.00867407,0.51949435,0.34501404,-0.03949665,0.51657736,0.24270245,-0.07580988,0.51178646,0.15336266,-0.10310772,0.45976728,0.53860354,-0.03566988,0.45562851,0.38072157,-0.06604140,0.45554638,0.27680120,-0.08915869,0.45579836,0.19304767,-0.10444970,0.39322641,0.58313906,-0.06936939,0.39526957,0.45880216,-0.09032930,0.39047745,0.37392035,-0.09648134,0.38929302,0.29249427,-0.10067151
F,F_sample_103.jpg,Right,0.57009411,0.92812204,0.00000020,0.66490924,0.83276033,-0.08298493,0.72691178,0.70877445,-0.13341582,0.64437509,0.61840063,-0.18320897,0.52500379,0.59862655,-0.22692148,0.61284244,0.49477375,-0.07703009,0.57941294,0.36244383,-0.18751703,0.55175978,0.45453143,-0.26696599,0.52614659,0.55894506,-0.30288899,0.49506307,0.48911080,-0.08509538,0.46746540,0.29771709,-0.14259449,0.43768638,0.17901853,-0.18597698,0.40599936,0.05834958,-0.21488105,0.40219301,0.53967160,-0.11104497,0.34039474,0.36526045,-0.16347845,0.29254693,0.25711152,-0.20654753,0.25484890,0.15253386,-0.23443928,0.31802273,0.63852894,-0.14592630,0.20730424,0.55350429,-0.18471864,0.13358283,0.48962995,-0.20191906,0.07559299,0.42646471,-0.21283647
F,F_sample_104.jpg,Right,0.48226815,0.83655328,0.00000010,0.60101283,0.79547507,-0.04113859,0.69809097,0.72205055,-0.05642989,0.68764591,0.63817292,-0.07167780,0.61677021,0.61710334,-0.08180883,0.60845381,0.58041656,-0.00862586,0.61655140,0.50726700,-0.05747208,0.60908794,0.56740272,-0.09710810,0.59622353,0.62080210,-0.11610293,0.53688860,0.56052709,-0.01150687,0.54257631,0.44329146,-0.04011085,0.54343611,0.37143135,-0.07104791,0.54315108,0.29757786,-0.09352005,0.47904521,0.56808394,-0.02385663,0.47793695,0.45487812,-0.04849150,0.48620707,0.38668650,-0.06830987,0.49753433,0.32300743,-0.08007430,0.42403826,0.59710300,-0.04169630,0.42155862,0.50184810,-0.04745562,0.42086124,0.44319850,-0.04507203,0.42674208,0.38593572,-0.04451154
F,F_sample_105.jpg,Right,0.47270125,0.95165312,0.00000008,0.60428774,0.89305127,-0.05014739,0.71334755,0.77547204,-0.07470212,0.72905600,0.65985978,-0.10184743,0.63960117,0.62796384,-0.12202929,0.60369807,0.57186806,-0.02262170,0.63053584,0.44341126,-0.10197928,0.63032472,0.51625276,-0.16357777,0.62083870,0.58678895,-0.19253770,0.52192163,0.55479753,-0.03492437,0.52597260,0.37505352,-0.08338590,0.52625614,0.26958102,-0.12524372,0.52159822,0.16406164,-0.15319681,0.44838598,0.57507437,-0.06029969,0.44411889,0.40740627,-0.10076483,0.45053878,0.30470553,-0.12296442,0.45933700,0.21002966,-0.13423891,0.37679428,0.62344283,-0.09314412,0.36957476,0.49355495,-0.11041439,0.37081191,0.40744948,-0.11035144,0.37555254,0.32561296,-0.10945672
F,F_sample_108.jpg,Right,0.35354924,0.84534043,0.00000197,0.45298281,0.88752794,-0.20211774,0.57100666,0.87012446,-0.30316105,0.68277699,0.83271950,-0.35057953,0.79278874,0.76203895,-0.38173121,0.49016222,0.64759320,-0.34033552,0.61270672,0.56120259,-0.42419669,0.72259170,0.60569209,-0.44525784,0.78905267,0.66754085,-0.44453433,0.48689196,0.60857481,-0.24108814,0.57111174,0.42056635,-0.34101224,0.68313676,0.35205910,-0.37136206,0.76629514,0.31268862,-0.38145593,0.49625272,0.59755266,-0.14132820,0.56369984,0.43441999,-0.22013806,0.65912479,0.36986232,-0.24147700,0.72913384,0.33430174,-0.24298023,0.51965213,0.59366429,-0.05129696,0.57692766,0.48780629,-0.09988619,0.63254893,0.42976373,-0.11435596,0.68365711,0.38830248,-0.11583361
F,F_sample_109.jpg,Right,0.54794049,0.85104370,0.00000025,0.64711523,0.74757242,-0.05831456,0.72107458,0.61145210,-0.09030592,0.72476429,0.49730945,-0.12364630,0.63318408,0.47889441,-0.15504558,0.57383901,0.48574209,-0.04530057,0.54370594,0.35576481,-0.12294025,0.57419258,0.39172679,-0.18710649,0.60330319,0.44240290,-0.22161667,0.47888765,0.49970803,-0.05296471,0.41584095,0.34385943,-0.09870607,0.37220630,0.25009951,-0.14344996,0.33130533,0.16469768,-0.17855170,0.40537792,0.53966743,-0.07199017,0.34415609,0.40156901,-0.10966536,0.30810365,0.31082812,-0.13373885,0.28115824,0.23010589,-0.15144295,0.34365427,0.60043669,-0.09913778,0.29033935,0.49098897,-0.11803933,0.25779000,0.42078012,-0.12029292,0.23324862,0.35261878,-0.12378722
F,F_sample_11.jpg,Right,0.56255829,0.77050638,0.00000011,0.67614198,0.72249103,-0.04192432,0.76843107,0.64369369,-0.05857604,0.75086969,0.55763274,-0.07521085,0.67463267,0.54022825,-0.08659049,0.67209142,0.50540149,-0.01073810,0.67355466,0.43594283,-0.06232915,0.67179513,0.49711809,-0.10271978,0.66304624,0.55312157,-0.12135723,0.60281318,0.48841488,-0.01458074,0.60350883,0.36583862,-0.04286331,0.60311687,0.29163936,-0.07071977,0.59990162,0.21790978,-0.09035895,0.54675967,0.49790561,-0.02841666,0.53983617,0.37975866,-0.05466902,0.54393512,0.31041676,-0.07190664,0.55091596,0.24657765,-0.08092202,0.49166816,0.52890211,-0.04798941,0.48346558,0.43111748,-0.05687857,0.47857362,0.37081891,-0.05471494,0.47994977,0.31164688,-0.05338142
F,F_sample_110.jpg,Right,0.48373723,0.86745656,0.00000055,0.58329207,0.83684707,-0.07725149,0.68666697,0.78633481,-0.12780964,0.73520428,0.73674101,-0.17873323,0.68218338,0.68207818,-0.22162193,0.66832846,0.54333365,-0.06032861,0.70905793,0.46517766,-0.15708849,0.68732673,0.55498010,-0.22740020,0.66605973,0.63136584,-0.25844309,0.58950675,0.51070768,-0.06524974,0.60778493,0.33692294,-0.12541379,0.62292993,0.23210728,-0.17308253,0.63834864,0.12838358,-0.20381777,0.51185572,0.51993775,-0.08508432,0.50063807,0.35549477,-0.13519648,0.50252819,0.25153992,-0.16600922,0.51185477,0.16319099,-0.18223181,0.43595469,0.55948591,-0.11414195,0.40959790,0.43371376,-0.13831963,0.39806750,0.34620863,-0.14682023,0.39749965,0.26758227,-0.15130745
